#,number_of_header_lines:,72,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Weizmann,Institute,of,Science,and,Arava,Institute,,,,,,,,,,,,,,,,,,
#,collaborator_name:,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Arava,Institute,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Kibbutz,"Ketura,",8884000,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Israel,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,wis,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:04:26,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
WIS,2008,9,2,13,0,0,1150-99,P,co2,CCGG,382.9,0.07,...,L3,2008,9,17,12,47,0,30.8595,34.7809,482,477,5,260914
WIS,2008,9,8,13,0,0,1829-99,P,co2,CCGG,382.2,0.07,...,L3,2008,10,8,10,44,0,30.8595,34.7809,482,477,5,261925
WIS,2008,9,8,13,0,0,1830-99,P,co2,CCGG,382.35,0.07,...,L3,2008,10,8,10,58,0,30.8595,34.7809,482,477,5,261926
WIS,2008,9,14,14,22,0,4855-99,P,co2,CCGG,383.17,0.07,...,L3,2008,10,8,11,13,0,30.8595,34.7809,482,477,5,261923
WIS,2008,9,14,14,22,0,4856-99,P,co2,CCGG,383.19,0.07,...,L3,2008,10,8,11,27,0,30.8595,34.7809,482,477,5,261924
WIS,2008,9,23,13,15,0,1803-99,P,co2,CCGG,382.65,0.07,...,L8,2008,10,17,12,46,0,30.8595,34.7809,482,477,5,262500
WIS,2008,9,23,13,15,0,1804-99,P,co2,CCGG,382.65,0.07,...,L8,2008,10,17,13,1,0,30.8595,34.7809,482,477,5,262501
WIS,2008,10,1,14,35,0,5005-99,P,co2,CCGG,385.39,0.07,...,L8,2008,10,17,13,17,0,30.8595,34.7809,482,477,5,262498
WIS,2008,10,1,14,35,0,5006-99,P,co2,CCGG,385.4,0.07,...,L8,2008,10,17,13,32,0,30.8595,34.7809,482,477,5,262499
WIS,2008,10,6,14,22,0,2425-99,P,co2,CCGG,390.22,0.07,...,L8,2008,11,6,12,22,0,30.8595,34.7809,482,477,5,263639
WIS,2008,10,6,14,22,0,2426-99,P,co2,CCGG,390.19,0.07,...,L8,2008,11,6,12,37,0,30.8595,34.7809,482,477,5,263640
WIS,2008,10,14,14,11,0,3043-99,P,co2,CCGG,388.08,0.07,...,L8,2008,11,19,16,52,0,30.8595,34.7809,482,477,5,263638
WIS,2008,10,22,14,22,0,2887-99,P,co2,CCGG,385.88,0.07,...,L8,2008,11,12,14,22,0,30.8595,34.7809,482,477,5,263743
WIS,2008,10,22,14,22,0,2888-99,P,co2,CCGG,385.87,0.07,...,L8,2008,11,12,14,38,0,30.8595,34.7809,482,477,5,263744
WIS,2008,10,27,13,8,0,871-99,P,co2,CCGG,387.89,0.07,...,L8,2008,11,12,13,51,0,30.8595,34.7809,482,477,5,263745
WIS,2008,10,27,13,8,0,872-99,P,co2,CCGG,387.87,0.07,...,L8,2008,11,12,14,7,0,30.8595,34.7809,482,477,5,263746
WIS,2008,11,2,14,5,0,1747-99,P,co2,CCGG,395.27,0.07,.X.,L8,2008,11,25,11,4,0,30.8595,34.7809,482,477,5,264399
WIS,2008,11,2,14,5,0,1748-99,P,co2,CCGG,395.3,0.07,.X.,L8,2008,11,25,11,20,0,30.8595,34.7809,482,477,5,264400
WIS,2008,11,9,14,44,0,3865-99,P,co2,CCGG,388.26,0.07,...,L8,2008,11,25,10,34,0,30.8595,34.7809,482,477,5,264397
WIS,2008,11,9,14,44,0,3866-99,P,co2,CCGG,388.48,0.07,...,L8,2008,11,25,10,49,0,30.8595,34.7809,482,477,5,264398
WIS,2008,11,17,14,0,0,4279-99,P,co2,CCGG,391.07,0.07,...,L8,2008,12,16,12,29,0,30.8595,34.7809,482,477,5,265569
WIS,2008,11,26,14,28,0,3215-99,P,co2,CCGG,391.29,0.07,...,L8,2008,12,16,14,7,0,30.8595,34.7809,482,477,5,265567
WIS,2008,11,26,14,28,0,3216-99,P,co2,CCGG,391.4,0.07,...,L8,2008,12,16,14,23,0,30.8595,34.7809,482,477,5,265568
WIS,2008,12,1,14,34,0,3625-99,P,co2,CCGG,392.75,0.07,...,L8,2009,1,7,14,58,0,30.8595,34.7809,482,477,5,266812
WIS,2008,12,1,14,34,0,3626-99,P,co2,CCGG,392.61,0.07,...,L8,2009,1,7,15,14,0,30.8595,34.7809,482,477,5,266813
WIS,2008,12,8,14,32,0,2259-99,P,co2,CCGG,387.72,0.07,...,L8,2009,1,7,15,29,0,30.8595,34.7809,482,477,5,266814
WIS,2008,12,8,14,32,0,2260-99,P,co2,CCGG,387.68,0.07,...,L8,2009,1,7,15,44,0,30.8595,34.7809,482,477,5,266815
WIS,2008,12,15,14,40,0,17-99,P,co2,CCGG,389.46,0.07,...,L8,2009,1,12,13,34,0,30.8595,34.7809,482,477,5,267182
WIS,2008,12,15,14,40,0,18-99,P,co2,CCGG,389.29,0.07,...,L8,2009,1,12,13,50,0,30.8595,34.7809,482,477,5,267183
WIS,2008,12,22,14,12,0,2525-99,P,co2,CCGG,390.8,0.07,...,L3,2009,1,26,12,46,0,30.8595,34.7809,482,477,5,267181
WIS,2008,12,29,13,58,0,2785-99,P,co2,CCGG,391.31,0.07,...,L8,2009,1,27,15,11,0,30.8595,34.7809,482,477,5,268010
WIS,2008,12,29,13,58,0,2786-99,P,co2,CCGG,391.4,0.07,...,L8,2009,1,27,15,27,0,30.8595,34.7809,482,477,5,268011
WIS,2009,1,4,14,8,0,919-99,P,co2,CCGG,390.55,0.07,...,L8,2009,1,27,16,44,0,30.8595,34.7809,482,477,5,268008
WIS,2009,1,4,14,8,0,920-99,P,co2,CCGG,390.53,0.07,...,L8,2009,1,27,16,59,0,30.8595,34.7809,482,477,5,268009
WIS,2009,1,11,14,44,0,1633-99,P,co2,CCGG,391.21,0.07,...,L8,2009,3,20,10,48,0,30.8595,34.7809,482,477,5,271729
WIS,2009,1,11,14,44,0,1634-99,P,co2,CCGG,391.17,0.07,...,L8,2009,3,20,11,4,0,30.8595,34.7809,482,477,5,271730
WIS,2009,1,18,14,22,0,1111-99,P,co2,CCGG,389.39,0.07,...,L8,2009,3,20,10,17,0,30.8595,34.7809,482,477,5,271727
WIS,2009,1,18,14,22,0,1112-99,P,co2,CCGG,389.39,0.07,...,L8,2009,3,20,10,33,0,30.8595,34.7809,482,477,5,271728
WIS,2009,1,26,14,31,0,4927-99,P,co2,CCGG,389.37,0.07,...,L8,2009,2,20,12,11,0,30.8595,34.7809,482,477,5,269857
WIS,2009,1,26,14,31,0,4928-99,P,co2,CCGG,389.37,0.07,...,L8,2009,2,20,12,27,0,30.8595,34.7809,482,477,5,269858
WIS,2009,2,1,14,20,0,5037-99,P,co2,CCGG,392.46,0.07,...,L8,2009,2,20,12,42,0,30.8595,34.7809,482,477,5,269855
WIS,2009,2,1,14,20,0,5038-99,P,co2,CCGG,392.38,0.07,...,L8,2009,2,20,12,57,0,30.8595,34.7809,482,477,5,269856
WIS,2009,2,11,14,15,0,1349-99,P,co2,CCGG,395.57,0.07,...,L8,2009,3,3,15,59,0,30.8595,34.7809,482,477,5,270475
WIS,2009,2,11,14,15,0,1350-99,P,co2,CCGG,395.48,0.07,...,L8,2009,3,3,16,14,0,30.8595,34.7809,482,477,5,270476
WIS,2009,2,16,14,30,0,3463-99,P,co2,CCGG,391.1,0.07,...,L8,2009,3,3,15,28,0,30.8595,34.7809,482,477,5,270473
WIS,2009,2,16,14,30,0,3464-99,P,co2,CCGG,391.48,0.07,...,L8,2009,3,3,15,43,0,30.8595,34.7809,482,477,5,270474
WIS,2009,2,22,14,13,0,639-99,P,co2,CCGG,396.57,0.07,...,L3,2009,3,23,12,26,0,30.8595,34.7809,482,477,5,272117
WIS,2009,2,22,14,13,0,640-99,P,co2,CCGG,396.51,0.07,...,L3,2009,3,23,12,41,0,30.8595,34.7809,482,477,5,272118
WIS,2009,3,2,14,1,0,17-99,P,co2,CCGG,393.64,0.07,...,L3,2009,3,23,11,58,0,30.8595,34.7809,482,477,5,272115
WIS,2009,3,2,14,1,0,18-99,P,co2,CCGG,393.7,0.07,...,L3,2009,3,23,12,12,0,30.8595,34.7809,482,477,5,272116
WIS,2009,3,8,14,13,0,1375-99,P,co2,CCGG,387.78,0.07,...,L3,2009,4,7,10,32,0,30.8595,34.7809,482,477,5,272565
WIS,2009,3,8,14,13,0,1376-99,P,co2,CCGG,387.8,0.07,...,L3,2009,4,7,10,46,0,30.8595,34.7809,482,477,5,272566
WIS,2009,3,15,14,50,0,723-99,P,co2,CCGG,391.97,0.07,...,L8,2009,4,1,15,40,0,30.8595,34.7809,482,477,5,272563
WIS,2009,3,15,14,50,0,724-99,P,co2,CCGG,391.7,0.07,...,L8,2009,4,1,15,55,0,30.8595,34.7809,482,477,5,272564
WIS,2009,3,22,14,48,0,3777-99,P,co2,CCGG,390.39,0.07,...,L8,2009,4,14,15,12,0,30.8595,34.7809,482,477,5,273469
WIS,2009,3,22,14,48,0,3778-99,P,co2,CCGG,390.38,0.07,...,L8,2009,4,14,15,27,0,30.8595,34.7809,482,477,5,273470
WIS,2009,3,29,14,3,0,1897-99,P,co2,CCGG,393.92,0.07,...,L8,2009,4,14,16,13,0,30.8595,34.7809,482,477,5,273467
WIS,2009,3,29,14,3,0,1898-99,P,co2,CCGG,394.01,0.07,...,L8,2009,4,14,16,29,0,30.8595,34.7809,482,477,5,273468
WIS,2009,4,7,13,38,0,3689-99,P,co2,CCGG,390.68,0.07,...,L3,2009,5,4,14,24,0,30.8595,34.7809,482,477,5,274655
WIS,2009,4,7,13,38,0,3690-99,P,co2,CCGG,390.68,0.07,...,L3,2009,5,4,14,38,0,30.8595,34.7809,482,477,5,274656
WIS,2009,4,15,15,5,0,4025-99,P,co2,CCGG,391.81,0.07,...,L3,2009,5,4,13,55,0,30.8595,34.7809,482,477,5,274653
WIS,2009,4,15,15,5,0,4026-99,P,co2,CCGG,391.81,0.07,...,L3,2009,5,4,14,9,0,30.8595,34.7809,482,477,5,274654
WIS,2009,4,21,14,0,0,153-99,P,co2,CCGG,394.62,0.07,+..,L3,2009,5,15,10,8,0,30.8595,34.7809,482,477,5,275139
WIS,2009,4,21,14,0,0,154-99,P,co2,CCGG,392.74,0.07,-..,L3,2009,5,15,10,22,0,30.8595,34.7809,482,477,5,275140
WIS,2009,4,27,13,40,0,3291-99,P,co2,CCGG,392.85,0.07,...,L3,2009,5,15,10,36,0,30.8595,34.7809,482,477,5,275141
WIS,2009,4,27,13,40,0,3292-99,P,co2,CCGG,392.93,0.07,...,L3,2009,5,15,10,51,0,30.8595,34.7809,482,477,5,275142
WIS,2009,5,5,13,42,0,871-99,P,co2,CCGG,392.33,0.07,...,L8,2009,6,1,15,28,0,30.8595,34.7809,482,477,5,276059
WIS,2009,5,5,13,42,0,872-99,P,co2,CCGG,392.33,0.07,...,L8,2009,6,1,15,44,0,30.8595,34.7809,482,477,5,276060
WIS,2009,5,11,14,0,0,2541-99,P,co2,CCGG,389.15,0.07,...,L8,2009,6,1,14,58,0,30.8595,34.7809,482,477,5,276061
WIS,2009,5,11,14,0,0,2542-99,P,co2,CCGG,389.2,0.07,...,L8,2009,6,1,15,13,0,30.8595,34.7809,482,477,5,276062
WIS,2009,5,19,14,32,0,2425-99,P,co2,CCGG,390.53,0.07,...,L10,2009,6,25,12,24,0,30.8595,34.7809,482,477,5,277326
WIS,2009,5,19,14,32,0,2426-99,P,co2,CCGG,390.58,0.07,...,L10,2009,6,25,12,40,0,30.8595,34.7809,482,477,5,277327
WIS,2009,5,26,14,1,0,2735-99,P,co2,CCGG,386.43,0.07,...,L10,2009,6,25,14,37,0,30.8595,34.7809,482,477,5,277328
WIS,2009,5,26,14,1,0,2736-99,P,co2,CCGG,386.37,0.07,...,L10,2009,6,25,14,52,0,30.8595,34.7809,482,477,5,277329
WIS,2009,5,31,13,40,0,1125-99,P,co2,CCGG,386.42,0.07,...,L3,2009,7,13,15,14,0,30.8595,34.7809,482,477,5,278302
WIS,2009,5,31,13,40,0,1126-99,P,co2,CCGG,386.38,0.07,...,L3,2009,7,13,15,28,0,30.8595,34.7809,482,477,5,278303
WIS,2009,6,8,14,9,0,4639-99,P,co2,CCGG,389.06,0.07,...,L3,2009,7,13,15,43,0,30.8595,34.7809,482,477,5,278300
WIS,2009,6,8,14,9,0,4640-99,P,co2,CCGG,389.27,0.07,...,L3,2009,7,13,15,57,0,30.8595,34.7809,482,477,5,278301
WIS,2009,6,14,14,16,0,6119-66,P,co2,CCGG,388.46,0.07,...,L3,2009,7,14,13,58,0,30.8595,34.7809,482,477,5,278530
WIS,2009,6,14,14,16,0,6120-66,P,co2,CCGG,388.3,0.07,...,L3,2009,7,14,14,12,0,30.8595,34.7809,482,477,5,278531
WIS,2009,6,20,14,24,0,4253-99,P,co2,CCGG,386.44,0.07,...,L3,2009,7,14,14,26,0,30.8595,34.7809,482,477,5,278528
WIS,2009,6,20,14,24,0,4254-99,P,co2,CCGG,386.15,0.07,...,L3,2009,7,14,14,41,0,30.8595,34.7809,482,477,5,278529
WIS,2009,6,27,9,20,0,741-99,P,co2,CCGG,386.65,0.07,...,L3,2009,7,24,14,40,0,30.8595,34.7809,482,477,5,279558
WIS,2009,6,27,9,20,0,742-99,P,co2,CCGG,386.65,0.07,...,L3,2009,7,24,14,54,0,30.8595,34.7809,482,477,5,279559
WIS,2009,7,7,13,47,0,4695-99,P,co2,CCGG,381.99,0.07,...,L3,2009,7,24,15,9,0,30.8595,34.7809,482,477,5,279556
WIS,2009,7,7,13,47,0,4696-99,P,co2,CCGG,382.01,0.07,...,L3,2009,7,24,15,23,0,30.8595,34.7809,482,477,5,279557
WIS,2009,7,13,13,45,0,3913-99,P,co2,CCGG,388.83,0.07,...,L10,2009,8,5,14,53,0,30.8595,34.7809,482,477,5,280631
WIS,2009,7,13,13,45,0,3914-99,P,co2,CCGG,388.86,0.07,...,L10,2009,8,5,15,8,0,30.8595,34.7809,482,477,5,280632
WIS,2009,7,19,13,30,0,2852-99,P,co2,CCGG,381.64,0.07,...,L10,2009,8,5,14,22,0,30.8595,34.7809,482,477,5,280633
WIS,2009,7,27,14,9,0,259-99,P,co2,CCGG,382.22,0.07,...,L10,2009,9,22,13,35,0,30.8595,34.7809,482,477,5,283597
WIS,2009,7,27,14,9,0,260-99,P,co2,CCGG,382.1,0.07,...,L10,2009,9,22,13,51,0,30.8595,34.7809,482,477,5,283598
WIS,2009,8,2,14,15,0,4201-99,P,co2,CCGG,382.26,0.07,...,L3,2009,9,22,13,58,0,30.8595,34.7809,482,477,5,283595
WIS,2009,8,2,14,15,0,4202-99,P,co2,CCGG,382.42,0.07,...,L3,2009,9,22,14,13,0,30.8595,34.7809,482,477,5,283596
WIS,2009,8,9,13,25,0,3519-99,P,co2,CCGG,382.85,0.07,...,L10,2009,8,31,14,21,0,30.8595,34.7809,482,477,5,282201
WIS,2009,8,9,13,25,0,3520-99,P,co2,CCGG,382.93,0.07,...,L10,2009,8,31,14,37,0,30.8595,34.7809,482,477,5,282202
WIS,2009,8,17,14,8,0,2741-99,P,co2,CCGG,380.02,0.07,...,L10,2009,8,31,14,52,0,30.8595,34.7809,482,477,5,282199
WIS,2009,8,17,14,8,0,2742-99,P,co2,CCGG,380.06,0.07,...,L10,2009,8,31,15,8,0,30.8595,34.7809,482,477,5,282200
WIS,2009,8,23,14,28,0,5059-99,P,co2,CCGG,380.85,0.07,...,L3,2009,9,14,17,4,0,30.8595,34.7809,482,477,5,283081
WIS,2009,8,23,14,28,0,5060-99,P,co2,CCGG,380.91,0.07,...,L3,2009,9,14,17,19,0,30.8595,34.7809,482,477,5,283082
WIS,2009,9,1,14,40,0,2493-99,P,co2,CCGG,381.34,0.07,...,L3,2009,9,14,16,36,0,30.8595,34.7809,482,477,5,283079
WIS,2009,9,1,14,40,0,2494-99,P,co2,CCGG,381.42,0.07,...,L3,2009,9,14,16,50,0,30.8595,34.7809,482,477,5,283080
WIS,2009,9,7,13,34,0,2609-99,P,co2,CCGG,384.71,0.07,...,L10,2009,9,25,10,37,0,30.8595,34.7809,482,477,5,283907
WIS,2009,9,7,13,34,0,2610-99,P,co2,CCGG,384.38,0.07,...,L10,2009,9,25,10,53,0,30.8595,34.7809,482,477,5,283908
WIS,2009,9,13,13,32,0,4825-99,P,co2,CCGG,384.33,0.07,...,L10,2009,9,25,11,8,0,30.8595,34.7809,482,477,5,283909
WIS,2009,9,13,13,32,0,4826-99,P,co2,CCGG,384.32,0.07,...,L10,2009,9,25,11,24,0,30.8595,34.7809,482,477,5,283910
WIS,2009,9,21,14,0,0,3151-99,P,co2,CCGG,385.44,0.07,...,L10,2009,10,12,12,52,0,30.8595,34.7809,482,477,5,284637
WIS,2009,9,21,14,0,0,3152-99,P,co2,CCGG,385.44,0.07,...,L10,2009,10,12,13,7,0,30.8595,34.7809,482,477,5,284638
WIS,2009,9,29,15,4,0,905-99,P,co2,CCGG,387.39,0.07,...,L10,2009,10,12,13,23,0,30.8595,34.7809,482,477,5,284635
WIS,2009,9,29,15,4,0,906-99,P,co2,CCGG,387.42,0.07,...,L10,2009,10,12,13,38,0,30.8595,34.7809,482,477,5,284636
WIS,2009,10,4,14,12,0,3303-99,P,co2,CCGG,393.43,0.07,...,L10,2009,11,11,14,5,0,30.8595,34.7809,482,477,5,285775
WIS,2009,10,4,14,12,0,3304-99,P,co2,CCGG,393.58,0.07,...,L10,2009,11,11,14,21,0,30.8595,34.7809,482,477,5,285776
WIS,2009,10,12,14,35,0,1035-99,P,co2,CCGG,391.65,0.07,...,L10,2009,11,11,13,35,0,30.8595,34.7809,482,477,5,285773
WIS,2009,10,12,14,35,0,1036-99,P,co2,CCGG,391.63,0.07,...,L10,2009,11,11,13,50,0,30.8595,34.7809,482,477,5,285774
WIS,2009,10,20,14,46,0,1983-99,P,co2,CCGG,388.06,0.07,...,L10,2009,11,24,9,47,0,30.8595,34.7809,482,477,5,286650
WIS,2009,10,20,14,46,0,1984-99,P,co2,CCGG,388.07,0.07,...,L10,2009,11,24,10,2,0,30.8595,34.7809,482,477,5,286651
WIS,2009,10,28,14,46,0,253-99,P,co2,CCGG,387.52,0.07,...,L10,2009,11,24,10,17,0,30.8595,34.7809,482,477,5,286648
WIS,2009,10,28,14,46,0,254-99,P,co2,CCGG,387.42,0.07,...,L10,2009,11,24,10,33,0,30.8595,34.7809,482,477,5,286649
WIS,2009,11,1,14,5,0,891-99,P,co2,CCGG,389.66,0.07,...,L10,2009,12,3,11,14,0,30.8595,34.7809,482,477,5,286846
WIS,2009,11,1,14,5,0,892-99,P,co2,CCGG,389.62,0.07,...,L10,2009,12,3,11,30,0,30.8595,34.7809,482,477,5,286847
WIS,2009,11,10,14,40,0,779-99,P,co2,CCGG,389.39,0.07,...,L10,2009,12,3,10,13,0,30.8595,34.7809,482,477,5,286844
WIS,2009,11,10,14,40,0,780-99,P,co2,CCGG,389.37,0.07,...,L10,2009,12,3,10,28,0,30.8595,34.7809,482,477,5,286845
WIS,2009,11,15,14,35,0,1811-99,P,co2,CCGG,396.08,0.07,...,L10,2009,12,23,13,27,0,30.8595,34.7809,482,477,5,287845
WIS,2009,11,15,14,35,0,1812-99,P,co2,CCGG,395.75,0.07,...,L10,2009,12,23,13,43,0,30.8595,34.7809,482,477,5,287846
WIS,2009,11,24,14,43,0,5015-99,P,co2,CCGG,391.27,0.07,...,L10,2009,12,23,13,59,0,30.8595,34.7809,482,477,5,287843
WIS,2009,11,24,14,43,0,5016-99,P,co2,CCGG,391.22,0.07,...,L10,2009,12,23,14,15,0,30.8595,34.7809,482,477,5,287844
WIS,2009,11,29,13,15,0,3981-99,P,co2,CCGG,389.64,0.07,...,L10,2010,1,12,9,40,0,30.8595,34.7809,482,477,5,288346
WIS,2009,11,29,13,15,0,3982-99,P,co2,CCGG,389.62,0.07,...,L10,2010,1,12,9,55,0,30.8595,34.7809,482,477,5,288347
WIS,2009,12,6,14,46,0,3919-99,P,co2,CCGG,390.14,0.07,...,L10,2010,1,12,10,41,0,30.8595,34.7809,482,477,5,288344
WIS,2009,12,6,14,46,0,3920-99,P,co2,CCGG,390.16,0.07,...,L10,2010,1,12,10,56,0,30.8595,34.7809,482,477,5,288345
WIS,2009,12,13,14,45,0,1198-99,P,co2,CCGG,394.4,0.07,...,L10,2010,1,28,16,5,0,30.8595,34.7809,482,477,5,289125
WIS,2009,12,13,14,45,0,4428-99,P,co2,CCGG,394.27,0.07,...,L10,2010,1,28,16,20,0,30.8595,34.7809,482,477,5,289126
WIS,2009,12,21,14,42,0,2097-99,P,co2,CCGG,390.22,0.07,...,L10,2010,1,28,16,36,0,30.8595,34.7809,482,477,5,289123
WIS,2009,12,21,14,42,0,2098-99,P,co2,CCGG,390.18,0.07,...,L10,2010,1,28,16,51,0,30.8595,34.7809,482,477,5,289124
WIS,2009,12,29,13,45,0,2233-99,P,co2,CCGG,390.84,0.07,...,L10,2010,2,5,13,41,0,30.8595,34.7809,482,477,5,289515
WIS,2009,12,29,13,45,0,2234-99,P,co2,CCGG,390.88,0.07,...,L10,2010,2,5,13,56,0,30.8595,34.7809,482,477,5,289516
WIS,2010,1,3,14,47,0,929-99,P,co2,CCGG,390.81,0.07,...,L10,2010,2,5,13,10,0,30.8595,34.7809,482,477,5,289513
WIS,2010,1,3,14,47,0,930-99,P,co2,CCGG,390.82,0.07,...,L10,2010,2,5,13,25,0,30.8595,34.7809,482,477,5,289514
WIS,2010,1,11,14,40,0,2159-99,P,co2,CCGG,398.47,0.07,.X.,L10,2010,2,23,11,7,0,30.8595,34.7809,482,477,5,290328
WIS,2010,1,11,14,40,0,2160-99,P,co2,CCGG,398.7,0.07,.X.,L10,2010,2,23,11,22,0,30.8595,34.7809,482,477,5,290329
WIS,2010,1,19,14,10,0,61-99,P,co2,CCGG,393.03,0.07,...,L10,2010,2,23,10,6,0,30.8595,34.7809,482,477,5,290326
WIS,2010,1,19,14,10,0,62-99,P,co2,CCGG,392.95,0.07,...,L10,2010,2,23,10,21,0,30.8595,34.7809,482,477,5,290327
